"";"created_at";"screen_name";"text"
"260";2019-09-04 07:41:58;"ArsipMedia25";"""Aiptu Imran Yasin dan Brigadir Daniel sedang melaksanakan penindakan (mobil) boks,"" kata Kasubdit Gakkum Ditlantas Polda Metro Jaya, AKBP M Nasir. #Kecelakaan #TolCiledug https://t.co/pjGkPocn4R"
"261";2019-09-04 07:41:14;"Robet_Sihite";"Polri menaikkan pangkat Aiptu Imran Yasin yang tewas ditabrak saat menjalankan tugas di Tol Ciledug. Keluarga Aiptu Imran juga akan mendapat apresiasi dari Polri. #Kecelakaan #AiptuImran https://t.co/hfcG3HDWSW"
"262";2019-09-04 07:39:26;"septrya95";"""Aiptu Imran Yasin dan Brigadir Daniel sedang melaksanakan penindakan (mobil) boks,"" kata Kasubdit Gakkum Ditlantas Polda Metro Jaya, AKBP M Nasir. #Kecelakaan #TolCiledug https://t.co/pjGkPocn4R"
"263";2019-09-03 03:15:09;"lampostco";"Turunan Cekung KM 91 Tol Cipularang Sulitkan Pengemudi #kecelakaan #lakalantas #jalantol #kecelakaanmaut https://t.co/hBHfaYAGgU"
"264";2019-09-03 06:48:54;"lampostco";"Pesan Terakhir Sopir Truk Kecelakaan Maut di Cipularang #kecelakaan #tol #cipularang #kecelakaanmaut https://t.co/inramPQuJk"
"265";2019-09-03 04:23:23;"lampostco";"Polisi Mulai Olah TKP Lokasi Kecelakaan Maut Tol Cipularang #kecelakaan #lakalantas #jalantol #kecelakaanmaut https://t.co/ehgesJSL69"
"266";2019-09-03 05:13:56;"lampostco";"Terungkap Penyebab Kecelakaan Maut Tol Cipularang #nasional #kecelakaan #Tol #Cipularang https://t.co/sAH1BKnaqN"
"267";2019-09-04 07:32:51;"lampostco";"4 Jenazah Korban Kecelakaan Maut Cipularang Belum Dikenali #kecelakaan #tol #cipularang #kecelakaanmaut https://t.co/G3ftg0nFYe"
"268";2019-09-04 07:31:24;"rianggawibawa1";"""Aiptu Imran Yasin dan Brigadir Daniel sedang melaksanakan penindakan (mobil) boks,"" kata Kasubdit Gakkum Ditlantas Polda Metro Jaya, AKBP M Nasir. #Kecelakaan #TolCiledug https://t.co/pjGkPocn4R"
"269";2019-09-04 07:30:23;"rizalsptra";"""Aiptu Imran Yasin dan Brigadir Daniel sedang melaksanakan penindakan (mobil) boks,"" kata Kasubdit Gakkum Ditlantas Polda Metro Jaya, AKBP M Nasir. #Kecelakaan #TolCiledug https://t.co/pjGkPocn4R"
"270";2019-09-04 07:30:04;"pratamahardika";"""Aiptu Imran Yasin dan Brigadir Daniel sedang melaksanakan penindakan (mobil) boks,"" kata Kasubdit Gakkum Ditlantas Polda Metro Jaya, AKBP M Nasir. #Kecelakaan #TolCiledug https://t.co/pjGkPocn4R"
"271";2019-09-04 07:29:36;"eknug";"""Aiptu Imran Yasin dan Brigadir Daniel sedang melaksanakan penindakan (mobil) boks,"" kata Kasubdit Gakkum Ditlantas Polda Metro Jaya, AKBP M Nasir. #Kecelakaan #TolCiledug https://t.co/pjGkPocn4R"
"272";2019-09-04 07:27:39;"Klaten_24jam";"Baru saja lurd kecelakaan di bang Jo gal mas, yang tau kronologi nya bisa di tambahkan ,saya lewat udah kayak gitu kaca semuanya pecah
.
Kiriman: fb/isk munzir ardhiyanto
.
#laka #kecelakaan #truk #galmas #klaten… https://t.co/m2XtcTs3iS"
"273";2019-09-04 07:04:32;"mas_ovic";"Terjadi kecelakaan mobil di Jalan Desa Perean Tabanan, tepatnya di depan Banjar Kukub, Rabu (4/9). Kecelakaan ini mengakibatkan kendaraan mengalami kerusakan. Arus lalu lintas sedikit tersendat
.
.
Info dari @ngiring_waspada
#kecelakaan #tabanan https://t.co/Dd5WcwC83x"
"274";2019-09-04 06:56:34;"punapibali";"Terjadi kecelakaan mobil di Jalan Desa Perean Tabanan, tepatnya di depan Banjar Kukub, Rabu (4/9). Kecelakaan ini mengakibatkan kendaraan mengalami kerusakan. Arus lalu lintas sedikit tersendat
.
.
Info dari @ngiring_waspada
#kecelakaan #tabanan https://t.co/Dd5WcwC83x"
"275";2019-09-04 06:43:38;"rizqibilla_";"Kecelakaan lalu lintas di bogem yogyakarta, melibatkan 2 kendaraan dari arah barat
#kecelakaan #Yogyakarta @kabarklaten @BerandaJogja https://t.co/LhwflRKuAE"
"276";2019-09-04 06:39:21;"isnaaa96";"Kecelakaan lalu lintas di bogem yogyakarta, melibatkan 2 kendaraan dari arah barat
#kecelakaan #Yogyakarta @kabarklaten @BerandaJogja https://t.co/LhwflRKuAE"
"277";2019-09-04 06:31:46;"DINSOSP3AKB_KLT";"Kecelakaan lalu lintas di bogem yogyakarta, melibatkan 2 kendaraan dari arah barat
#kecelakaan #Yogyakarta @kabarklaten @BerandaJogja https://t.co/LhwflRKuAE"
"278";2019-09-04 06:27:06;"Anggonosap_";"Kecelakaan lalu lintas di bogem yogyakarta, melibatkan 2 kendaraan dari arah barat
#kecelakaan #Yogyakarta @kabarklaten @BerandaJogja https://t.co/LhwflRKuAE"
"279";2019-09-04 06:10:11;"cekmint_sabang";"Berdasarkan kesaksian sopir truk yang selamat dalam kecelakaan maut di Tol Purbaleunyi, kecelakaan diduga berawal dari sebuah dump truk bermuatan pasir yang mengalami rem blong. 

Selengkapnya,
https://t.co/p7pbvyzVWJ

#SeputariNewsRCTI #Kecelakaan #Purbaleunyi #Tol #InfoJalan https://t.co/9MBkVULjwj"
"280";2019-09-04 05:56:15;"tezarhermawan15";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"281";2019-09-04 05:45:05;"koen_pamungkas";"Kecelakaan lalu lintas di bogem yogyakarta, melibatkan 2 kendaraan dari arah barat
#kecelakaan #Yogyakarta @kabarklaten @BerandaJogja https://t.co/LhwflRKuAE"
"282";2019-09-04 05:40:49;"cengkecengeceng";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"283";2019-09-04 05:39:40;"NasDem";"Innalillahi wa inna ilaihi rojiun. 

Partai NasDem turut berduka cita kepada seluruh korban kecelakaan lalu lintas yang terjadi pada Senin, 2 September 2019 di jalan Tol Cipularang, KM 91. Purwakarta.

#TolCipularang #Kecelakaan #NasDemAntiMahar #Kongres2NasDem https://t.co/0u1ff0jJtq"
"284";2019-09-04 05:39:21;"shii_tta";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"285";2019-09-04 05:16:43;"kartikahari13";"Dua pengendara sepeda motor tewas usai bertabrakan di kawasan Jagakarsa, Jakarta Selatan. #Kecelakaan #Motor #Jakarta #iNewsMalam #iNews

Saksikan selengkapnya di kanal YouTube Official iNews! https://t.co/8E6yk1874d https://t.co/iQfbe0v4Pg"
"286";2019-09-04 05:15:18;"CalFactCheck";"Kilometer 90 - 11 Tol Cipularang disebut-sebut paling berbahaya. Cek faktanya dalam segmen #FACTCHECKMETROTV di #MetroSiang hari Rabu (4/9) pukul 12.10 WIB.
.
live streaming di https://t.co/tvykw0xaAL
#KnowledgeToElevate #factcheck #cipularang #kecelakaan https://t.co/LlzJV2wiCC"
"287";2019-09-04 05:15:20;"CalFactCheck";"Kilometer 90 - 11 Tol Cipularang disebut-sebut paling berbahaya. Cek faktanya dalam segmen #FACTCHECKMETROTV di #MetroSiang hari Rabu (4/9) pukul 12.10 WIB.
.
live streaming di https://t.co/kAREv4iZwM
#KnowledgeToElevate #factcheck #cipularang #kecelakaan https://t.co/w4Hq6FLpeV"
"288";2019-09-04 05:13:49;"pinardi_prapto";"Melaju Kencang di Jalanan, Dua Pengendara Motor Tewas Akibat Tabrakan

#Kecelakaan #Motor #Jakarta #iNewsMalam #iNews 

https://t.co/8E6yk1874d"
"289";2019-09-04 04:41:11;"pinardi_prapto";"Kapolda Jawa Barat Sebutkan Penyebab Kecelakaan Beruntun di Tol Purbaleunyi

#TabrakanBeruntun #Kecelakaan #TolPurbaleunyi #iNewsMalam #iNews

https://t.co/IpR2hy5VyK"
"290";2019-09-04 04:55:10;"MetroTVToday";"Kilometer 90 - 11 Tol Cipularang disebut-sebut paling berbahaya. Cek faktanya dalam segmen #FACTCHECKMETROTV di #MetroSiang hari Rabu (4/9) pukul 12.10 WIB.
.
live streaming di https://t.co/kAREv4iZwM
#KnowledgeToElevate #factcheck #cipularang #kecelakaan https://t.co/w4Hq6FLpeV"
"291";2019-09-04 04:54:27;"Metro_TV";"Kilometer 90 - 11 Tol Cipularang disebut-sebut paling berbahaya. Cek faktanya dalam segmen #FACTCHECKMETROTV di #MetroSiang hari Rabu (4/9) pukul 12.10 WIB.
.
live streaming di https://t.co/tvykw0xaAL
#KnowledgeToElevate #factcheck #cipularang #kecelakaan https://t.co/LlzJV2wiCC"
"292";2019-09-04 04:50:39;"Fadhilah_sn";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"293";2019-09-04 04:46:59;"lisnurholisoh96";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"294";2019-09-04 04:42:46;"mhmahendrasu";"Kecelakaan lalu lintas di bogem yogyakarta, melibatkan 2 kendaraan dari arah barat
#kecelakaan #Yogyakarta @kabarklaten @BerandaJogja https://t.co/LhwflRKuAE"
"295";2019-09-04 04:25:39;"lichpicker";"Kecelakaan lalu lintas di bogem yogyakarta, melibatkan 2 kendaraan dari arah barat
#kecelakaan #Yogyakarta @kabarklaten @BerandaJogja https://t.co/LhwflRKuAE"
"296";2019-09-04 04:24:29;"Dan_sakha";"Kecelakaan lalu lintas di bogem yogyakarta, melibatkan 2 kendaraan dari arah barat
#kecelakaan #Yogyakarta @kabarklaten @BerandaJogja https://t.co/LhwflRKuAE"
"297";2019-09-04 04:21:29;"gunturPangestu_";"Kecelakaan lalu lintas di bogem yogyakarta, melibatkan 2 kendaraan dari arah barat
#kecelakaan #Yogyakarta @kabarklaten @BerandaJogja https://t.co/LhwflRKuAE"
"298";2019-09-04 04:20:31;"fardinaratri";"Kecelakaan lalu lintas di bogem yogyakarta, melibatkan 2 kendaraan dari arah barat
#kecelakaan #Yogyakarta @kabarklaten @BerandaJogja https://t.co/LhwflRKuAE"
"299";2019-09-04 04:17:30;"alvinagusta_";"Kecelakaan mobil terjadi di Tol Ciledug arah Meruya. Kecelakaan melibatkan mobil patroli polisi. #Kecelakaan #TolCiledug https://t.co/3Fg7Cn4Fyd"
"300";2019-09-04 04:16:07;"Endibandoko";"Kecelakaan lalu lintas di bogem yogyakarta, melibatkan 2 kendaraan dari arah barat
#kecelakaan #Yogyakarta @kabarklaten @BerandaJogja https://t.co/LhwflRKuAE"
"301";2019-09-04 04:15:33;"TidurLagiDong";"Kecelakaan lalu lintas di bogem yogyakarta, melibatkan 2 kendaraan dari arah barat
#kecelakaan #Yogyakarta @kabarklaten @BerandaJogja https://t.co/LhwflRKuAE"
"302";2019-09-04 04:13:51;"moh_chandra5";"Kecelakaan lalu lintas di bogem yogyakarta, melibatkan 2 kendaraan dari arah barat
#kecelakaan #Yogyakarta @kabarklaten @BerandaJogja https://t.co/LhwflRKuAE"
"303";2019-09-04 04:12:48;"kabarklaten";"Kecelakaan lalu lintas di bogem yogyakarta, melibatkan 2 kendaraan dari arah barat
#kecelakaan #Yogyakarta @kabarklaten @BerandaJogja https://t.co/LhwflRKuAE"
"304";2019-09-04 04:08:58;"maharanidn";"Kecelakaan lalu lintas di bogem yogyakarta, melibatkan 2 kendaraan dari arah barat
#kecelakaan #Yogyakarta @kabarklaten @BerandaJogja https://t.co/LhwflRKuAE"
"305";2019-09-04 04:07:13;"StevanyD";"Kecelakaan lalu lintas di bogem yogyakarta, melibatkan 2 kendaraan dari arah barat
#kecelakaan #Yogyakarta @kabarklaten @BerandaJogja https://t.co/LhwflRKuAE"
"306";2019-09-04 04:04:20;"BerandaJogja";"Kecelakaan lalu lintas di bogem yogyakarta, melibatkan 2 kendaraan dari arah barat
#kecelakaan #Yogyakarta @kabarklaten @BerandaJogja https://t.co/LhwflRKuAE"
"307";2019-09-04 03:42:55;"kiasleo";"Kecelakaan mobil terjadi di Tol Ciledug arah Meruya. Kecelakaan melibatkan mobil patroli polisi. #Kecelakaan #TolCiledug https://t.co/3Fg7Cn4Fyd"
"308";2019-09-04 03:18:47;"adeliaclarissa3";"Kecelakaan mobil terjadi di Tol Ciledug arah Meruya. Kecelakaan melibatkan mobil patroli polisi. #Kecelakaan #TolCiledug https://t.co/3Fg7Cn4Fyd"
"309";2019-09-04 03:15:40;"AdyJK_";"Kecelakaan mobil terjadi di Tol Ciledug arah Meruya. Kecelakaan melibatkan mobil patroli polisi. #Kecelakaan #TolCiledug https://t.co/3Fg7Cn4Fyd"
"310";2019-09-04 03:09:11;"guntorosss";"Kecelakaan mobil terjadi di Tol Ciledug arah Meruya. Kecelakaan melibatkan mobil patroli polisi. #Kecelakaan #TolCiledug https://t.co/3Fg7Cn4Fyd"
"311";2019-09-04 03:04:40;"rdhyan_";"Dua pengendara sepeda motor tewas usai bertabrakan di kawasan Jagakarsa, Jakarta Selatan. #Kecelakaan #Motor #Jakarta #iNewsMalam #iNews

Saksikan selengkapnya di kanal YouTube Official iNews! https://t.co/8E6yk1874d https://t.co/iQfbe0v4Pg"
"312";2019-09-04 03:02:27;"Rintanariza";"Kecelakaan mobil terjadi di Tol Ciledug arah Meruya. Kecelakaan melibatkan mobil patroli polisi. #Kecelakaan #TolCiledug https://t.co/3Fg7Cn4Fyd"
"313";2019-09-04 02:56:29;"putrisumanita";"Kecelakaan mobil terjadi di Tol Ciledug arah Meruya. Kecelakaan melibatkan mobil patroli polisi. #Kecelakaan #TolCiledug https://t.co/3Fg7Cn4Fyd"
"314";2019-09-04 02:28:03;"urm00d1";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"315";2019-09-04 02:23:45;"Bonib_ramses";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"316";2019-09-04 02:14:24;"BebiJisung";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"317";2019-09-04 01:58:38;"ysetiyono2";"Detik-Detik Kecelakaan di Tol Cipularang KM 91

#ngobas #kecelakaan #cipularang https://t.co/FTW10pFp6N"
"318";2019-09-04 01:54:20;"arjunaferafqu";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"319";2019-09-04 01:43:30;"kongkorongokcnl";"INI LOKASI TABRAKAN BERUNTUN 21 MOBIL DI TOL CIPULATANG KM 91
https://t.co/jK4pqrDxfZ
#tabrakan #tabrakanberuntun #tolcipularang #cipularang #tol #jalantol #kecelakaan #purwakarta"
"320";2019-09-04 01:42:33;"ariefbudhi_h";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"321";2019-09-04 01:40:00;"NgobasCom";"Detik-Detik Kecelakaan di Tol Cipularang KM 91

#ngobas #kecelakaan #cipularang https://t.co/FTW10pFp6N"
"322";2019-09-04 00:32:20;"hubzmilal17";"Video Detik-detik tabrakan beruntun terjadi di KM 91 +400 Tol Cipularang dari arah Bandung ke Jakarta.

#jurnalwarga #infowarga #Kecelakaan #cipularang #purbaleunyi #purwakarta #bandung #jakarta https://t.co/Oj96emrTaj"
"323";2019-09-03 23:47:22;"Ozul_23";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"324";2019-09-03 23:07:55;"nadeeewww";"Video Detik-detik tabrakan beruntun terjadi di KM 91 +400 Tol Cipularang dari arah Bandung ke Jakarta.

#jurnalwarga #infowarga #Kecelakaan #cipularang #purbaleunyi #purwakarta #bandung #jakarta https://t.co/Oj96emrTaj"
"325";2019-09-03 22:44:25;"nazirhasan14";"Kecelakaan lalu lintas di bogem yogyakarta, melibatkan 2 kendaraan dari arah barat
#kecelakaan #Yogyakarta @kabarklaten @BerandaJogja https://t.co/LhwflRKuAE"
"326";2019-09-03 22:35:13;"marinduuu";"Video Detik-detik tabrakan beruntun terjadi di KM 91 +400 Tol Cipularang dari arah Bandung ke Jakarta.

#jurnalwarga #infowarga #Kecelakaan #cipularang #purbaleunyi #purwakarta #bandung #jakarta https://t.co/Oj96emrTaj"
"327";2019-09-03 22:32:43;"marinduuu";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"328";2019-09-03 20:15:32;"bumil277367";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"329";2019-09-03 19:31:58;"ManiezAngela";"https://t.co/raVAOf3Pdc
#berita, #beritaterheboh, #beritaterviral, #beritaterkeren, #heboh, #viral, #keren, #kontroversi, #pelangipoker, #batak, #batakpoker, #politik, #ekonomi, #kesehatan, #teknologi #jakarta #ciledug #polisi #kecelakaan"
"330";2019-09-03 19:31:54;"andinisekarsar1";"https://t.co/4R9TMrKgP1
#berita, #beritaterheboh, #beritaterviral, #beritaterkeren, #heboh, #viral, #keren, #kontroversi, #pelangipoker, #batak, #batakpoker, #politik, #ekonomi, #kesehatan, #teknologi #jakarta #ciledug #polisi #kecelakaan"
"331";2019-09-03 19:31:50;"FebrinaCalysta1";"https://t.co/eYwRvhPZj2
#berita, #beritaterheboh, #beritaterviral, #beritaterkeren, #heboh, #viral, #keren, #kontroversi, #pelangipoker, #batak, #batakpoker, #politik, #ekonomi, #kesehatan, #teknologi #jakarta #ciledug #polisi #kecelakaan"
"332";2019-09-03 19:31:47;"ayuning68098496";"https://t.co/Ryua4WS11N
#berita, #beritaterheboh, #beritaterviral, #beritaterkeren, #heboh, #viral, #keren, #kontroversi, #pelangipoker, #batak, #batakpoker, #politik, #ekonomi, #kesehatan, #teknologi #jakarta #ciledug #polisi #kecelakaan"
"333";2019-09-03 19:21:47;"nissxian";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"334";2019-09-03 19:09:44;"esdea17";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"335";2019-09-03 19:09:33;"ayungsempak1";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"336";2019-09-03 17:53:57;"Premiere_Magz";"Ini dia detik-detik kecelakaan maut di Tol Cipularang
.
(Sumber : MrHardTea &amp; KebacutBaper)
.
#mncnewsroom #breakingnews #lakalantas #jasamarga #kecelakaan #cipularang #tolcipularang https://t.co/TDVtEtcDms"
"337";2019-09-03 17:52:39;"Premiere_Magz";"Kronologi Lengkap #Kecelakaan Beruntun di #TolCipularang https://t.co/wkA1fV3mpE"
"338";2019-09-03 17:28:59;"atip_cliquers";"Kecelakaan maut yang terjadi di Tol Cipularang arah ke Jakarta menyebabkan 7 orang tewas. Begini penjelasan polisi mengenai penanganan kecelakaan tersebut: #kecelakaan #tolcipularang 

via @20detik https://t.co/1REahfZiUX"
"339";2019-09-03 17:19:31;"rickyblueblack";"Video Detik-detik tabrakan beruntun terjadi di KM 91 +400 Tol Cipularang dari arah Bandung ke Jakarta.

#jurnalwarga #infowarga #Kecelakaan #cipularang #purbaleunyi #purwakarta #bandung #jakarta https://t.co/Oj96emrTaj"
"340";2019-09-03 17:09:09;"Zakariaacehgro2";"Tragis kecelakaan di tol cipularang 21 mobil tertabrak beruntun #Cipularang
#Kecelakaan
#redvelvetinjkt
#obrolankonglomerat
#KangDanielXFendi
#1<U+BD84>1<U+CD08>
#loveforpapua
#SaveKelinci
#pasarmalam
#lrsa
#Namjoon
#acefamily
#MarinaRuyBarbosa
Full video 
<U+0001F447><U+0001F447><U+0001F447>

https://t.co/sKX0qeDswG https://t.co/xItfklUku6"
"341";2019-09-03 17:00:30;"AriR99936533";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"342";2019-09-03 16:55:54;"KevinOr25623767";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"343";2019-09-03 16:53:25;"kapitennn";"Beberapa kendaraan terbakar akibat insiden maut tersebut. 

#Kecelakaan #Cipularang #JawaBarat #Purwakarta #BreakingiNews https://t.co/Je6gwk5WMW"
"344";2019-09-03 16:51:03;"kapitennn";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"345";2019-09-03 16:40:43;"OnlineAbah";"Kronologi lengkap kecelakaan maut Tol Cipularang yang menewaskan 8 orang. 
#verta #vertanews #kecelakaan #TolCipularang 
https://t.co/F4F4cI4tL1"
"346";2019-09-03 16:33:27;"ElaineZefanya";"Thank you all my loyal and lovely clients
#asuransi #prudential #agenasuransi #sakit #opname #cedera #kecelakaan #utang #cicilan #bayar #premiasuransi #dibayarin #prudentialbalikpapan #prudentialsamarinda… https://t.co/gR6jTKhMHd"
"347";2019-09-03 16:19:30;"ayumentarii2";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"348";2019-09-03 16:13:46;"wijayandanuk";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"349";2019-09-03 16:06:50;"Akd50512689";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"350";2019-09-03 16:02:38;"Farahbhrq";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"351";2019-09-03 15:57:00;"AndryFr59";"12.30 WIB terjadi kecelakaan beruntun sekitar 10 kendaraan lebih tol cipularang KM 91 (+400) dari Bandung arah Jakarta, saat ini korban sudah dilarikan ke RS. Pengguna yang akan ke jakarta dialihkan keluar KM 116 GT cikamuning.

#jurnalwarga #infowarga #kecelakaan #cipularang https://t.co/KvePqrOkdM"
"352";2019-09-03 15:44:06;"adeee_muhaimin";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"353";2019-09-03 15:36:10;"ariefputraw";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
